[INFO] Precalculated link index map (total 20)
  link_idx=19 maps to (11,17)
  link_idx=18 maps to (17,19)
  link_idx=16 maps to (9,16)
  link_idx=15 maps to (16,19)
  link_idx=13 maps to (7,15)
  link_idx=0 maps to (0,12)
  link_idx=14 maps to (8,16)
  link_idx=1 maps to (1,12)
  link_idx=2 maps to (2,13)
  link_idx=3 maps to (13,18)
  link_idx=11 maps to (19,20)
  link_idx=17 maps to (10,17)
  link_idx=5 maps to (3,13)
  link_idx=7 maps to (14,18)
  link_idx=6 maps to (4,14)
  link_idx=10 maps to (15,19)
  link_idx=4 maps to (12,18)
  link_idx=8 maps to (5,14)
  link_idx=9 maps to (6,15)
  link_idx=12 maps to (18,20)
[INFO] Per-client link index sequences (client -> server and server -> client)
  client 0 c2s: [0,1]  s2c: [1,0]
  client 1 c2s: [2,3,4,1]  s2c: [1,4,3,2]
  client 2 c2s: [5,3,4,1]  s2c: [1,4,3,5]
  client 3 c2s: [6,7,4,1]  s2c: [1,4,7,6]
  client 4 c2s: [8,7,4,1]  s2c: [1,4,7,8]
  client 5 c2s: [9,10,11,12,4,1]  s2c: [1,4,12,11,10,9]
  client 6 c2s: [13,10,11,12,4,1]  s2c: [1,4,12,11,10,13]
  client 7 c2s: [14,15,11,12,4,1]  s2c: [1,4,12,11,15,14]
  client 8 c2s: [16,15,11,12,4,1]  s2c: [1,4,12,11,15,16]
  client 9 c2s: [17,18,11,12,4,1]  s2c: [1,4,12,11,18,17]
  client 10 c2s: [19,18,11,12,4,1]  s2c: [1,4,12,11,18,19]
Loading M4 ML models for HERD network prediction...
[INFO] Overriding n_links with computed value from routes: 20
[INFO] Loading models from /data2/om/m4/testbed/models_v4
[INFO] All models loaded and optimized for inference.
[INFO] M4 tensors initialized for max 28600 HERD flows with per-flow parameters
M4 ML models and tensors loaded successfully for HERD prediction service
ML STATE: flow_id=0 size=17B, active_flows=1, params=[0,0,...,0], slowdown=1, ideal_fct=6013.6ns, predicted_fct=6013.6ns
ML STATE: flow_id=168 size=41B, active_flows=11, params=[0,0,...,0], slowdown=13.4102, ideal_fct=12032.8ns, predicted_fct=161362ns
ML STATE: flow_id=169 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.69829, ideal_fct=263766ns, predicted_fct=447952ns
ML STATE: flow_id=170 size=10B, active_flows=11, params=[0,0,...,0], slowdown=9.7852, ideal_fct=6008ns, predicted_fct=58789.5ns
ML STATE: flow_id=171 size=17B, active_flows=11, params=[0,0,...,0], slowdown=13.2514, ideal_fct=12013.6ns, predicted_fct=159197ns
ML STATE: flow_id=172 size=17B, active_flows=10, params=[0,0,...,0], slowdown=8.69548, ideal_fct=18013.6ns, predicted_fct=156637ns
ML STATE: flow_id=173 size=41B, active_flows=10, params=[0,0,...,0], slowdown=12.6535, ideal_fct=12032.8ns, predicted_fct=152257ns
ML STATE: flow_id=174 size=10B, active_flows=11, params=[0,0,...,0], slowdown=13.7208, ideal_fct=18008ns, predicted_fct=247084ns
ML STATE: flow_id=175 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1, ideal_fct=251766ns, predicted_fct=251766ns
ML STATE: flow_id=176 size=10B, active_flows=11, params=[0,0,...,0], slowdown=4.84396, ideal_fct=12008ns, predicted_fct=58166.3ns
ML STATE: flow_id=177 size=41B, active_flows=10, params=[0,0,...,0], slowdown=8.33477, ideal_fct=18032.8ns, predicted_fct=150299ns
ML STATE: flow_id=178 size=10B, active_flows=11, params=[0,0,...,0], slowdown=13.2814, ideal_fct=12008ns, predicted_fct=159484ns
ML STATE: flow_id=179 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.04792, ideal_fct=257766ns, predicted_fct=270119ns
ML STATE: flow_id=180 size=41B, active_flows=11, params=[0,0,...,0], slowdown=12.1027, ideal_fct=12032.8ns, predicted_fct=145629ns
ML STATE: flow_id=181 size=10B, active_flows=10, params=[0,0,...,0], slowdown=7.14817, ideal_fct=12008ns, predicted_fct=85835.3ns
ML STATE: flow_id=182 size=41B, active_flows=11, params=[0,0,...,0], slowdown=13.5436, ideal_fct=18032.8ns, predicted_fct=244230ns
ML STATE: flow_id=183 size=10B, active_flows=11, params=[0,0,...,0], slowdown=5.23756, ideal_fct=18008ns, predicted_fct=94317.9ns
ML STATE: flow_id=184 size=17B, active_flows=11, params=[0,0,...,0], slowdown=13.9176, ideal_fct=18013.6ns, predicted_fct=250706ns
ML STATE: flow_id=185 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.59163, ideal_fct=257766ns, predicted_fct=410269ns
ML STATE: flow_id=186 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.43088, ideal_fct=257766ns, predicted_fct=368834ns
ML STATE: flow_id=187 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=4.41284, ideal_fct=263766ns, predicted_fct=1.16396e+06ns
ML STATE: flow_id=188 size=17B, active_flows=11, params=[0,0,...,0], slowdown=11.2058, ideal_fct=6013.6ns, predicted_fct=67387ns
ML STATE: flow_id=189 size=10B, active_flows=11, params=[0,0,...,0], slowdown=12.015, ideal_fct=12008ns, predicted_fct=144276ns
ML STATE: flow_id=190 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=2.12823, ideal_fct=263766ns, predicted_fct=561355ns
ML STATE: flow_id=191 size=41B, active_flows=11, params=[0,0,...,0], slowdown=11.6, ideal_fct=6032.8ns, predicted_fct=69980.3ns
ML STATE: flow_id=192 size=17B, active_flows=11, params=[0,0,...,0], slowdown=6.04035, ideal_fct=18013.6ns, predicted_fct=108809ns
ML STATE: flow_id=193 size=17B, active_flows=11, params=[0,0,...,0], slowdown=13.8226, ideal_fct=12013.6ns, predicted_fct=166059ns
ML STATE: flow_id=194 size=10B, active_flows=11, params=[0,0,...,0], slowdown=9.52437, ideal_fct=18008ns, predicted_fct=171515ns
ML STATE: flow_id=195 size=10B, active_flows=11, params=[0,0,...,0], slowdown=12.0626, ideal_fct=6008ns, predicted_fct=72472ns
ML STATE: flow_id=196 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.52713, ideal_fct=257766ns, predicted_fct=393643ns
ML STATE: flow_id=197 size=17B, active_flows=11, params=[0,0,...,0], slowdown=6.30123, ideal_fct=18013.6ns, predicted_fct=113508ns
ML STATE: flow_id=198 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1, ideal_fct=251766ns, predicted_fct=251766ns
ML STATE: flow_id=199 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.0863, ideal_fct=18032.8ns, predicted_fct=235984ns
ML STATE: flow_id=200 size=41B, active_flows=11, params=[0,0,...,0], slowdown=13.9581, ideal_fct=18032.8ns, predicted_fct=251703ns
ML STATE: flow_id=201 size=41B, active_flows=11, params=[0,0,...,0], slowdown=2.86512, ideal_fct=12032.8ns, predicted_fct=34475.5ns
ML STATE: flow_id=202 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.35872, ideal_fct=263766ns, predicted_fct=358384ns
ML STATE: flow_id=203 size=41B, active_flows=10, params=[0,0,...,0], slowdown=9.66522, ideal_fct=18032.8ns, predicted_fct=174291ns
ML STATE: flow_id=204 size=10B, active_flows=11, params=[0,0,...,0], slowdown=13.7709, ideal_fct=12008ns, predicted_fct=165360ns
ML STATE: flow_id=205 size=17B, active_flows=11, params=[0,0,...,0], slowdown=12.3385, ideal_fct=12013.6ns, predicted_fct=148230ns
ML STATE: flow_id=206 size=17B, active_flows=11, params=[0,0,...,0], slowdown=5.19347, ideal_fct=12013.6ns, predicted_fct=62392.2ns
ML STATE: flow_id=207 size=41B, active_flows=11, params=[0,0,...,0], slowdown=1.85129, ideal_fct=12032.8ns, predicted_fct=22276.2ns
ML STATE: flow_id=208 size=17B, active_flows=10, params=[0,0,...,0], slowdown=8.82329, ideal_fct=6013.6ns, predicted_fct=53059.7ns
ML STATE: flow_id=209 size=10B, active_flows=11, params=[0,0,...,0], slowdown=13.9509, ideal_fct=18008ns, predicted_fct=251228ns
ML STATE: flow_id=210 size=10B, active_flows=10, params=[0,0,...,0], slowdown=12.7254, ideal_fct=12008ns, predicted_fct=152807ns
ML STATE: flow_id=211 size=10B, active_flows=11, params=[0,0,...,0], slowdown=11.8519, ideal_fct=18008ns, predicted_fct=213428ns
ML STATE: flow_id=212 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.15788, ideal_fct=257766ns, predicted_fct=298462ns
ML STATE: flow_id=213 size=41B, active_flows=11, params=[0,0,...,0], slowdown=13.5996, ideal_fct=12032.8ns, predicted_fct=163641ns
ML STATE: flow_id=214 size=10B, active_flows=11, params=[0,0,...,0], slowdown=11.6852, ideal_fct=18008ns, predicted_fct=210427ns
ML STATE: flow_id=215 size=41B, active_flows=11, params=[0,0,...,0], slowdown=4.64181, ideal_fct=6032.8ns, predicted_fct=28003.1ns
ML STATE: flow_id=216 size=17B, active_flows=11, params=[0,0,...,0], slowdown=11.8942, ideal_fct=12013.6ns, predicted_fct=142892ns
ML STATE: flow_id=217 size=10B, active_flows=11, params=[0,0,...,0], slowdown=3.66435, ideal_fct=6008ns, predicted_fct=22015.4ns
ML STATE: flow_id=218 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1, ideal_fct=251766ns, predicted_fct=251766ns
ML STATE: flow_id=219 size=17B, active_flows=11, params=[0,0,...,0], slowdown=7.22992, ideal_fct=18013.6ns, predicted_fct=130237ns
ML STATE: flow_id=220 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.08981, ideal_fct=257766ns, predicted_fct=280916ns
ML STATE: flow_id=221 size=17B, active_flows=10, params=[0,0,...,0], slowdown=8.14064, ideal_fct=18013.6ns, predicted_fct=146642ns
ML STATE: flow_id=222 size=10B, active_flows=11, params=[0,0,...,0], slowdown=13.6105, ideal_fct=12008ns, predicted_fct=163434ns
ML STATE: flow_id=223 size=41B, active_flows=11, params=[0,0,...,0], slowdown=8.74316, ideal_fct=12032.8ns, predicted_fct=105205ns
ML STATE: flow_id=224 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.78656, ideal_fct=263766ns, predicted_fct=471235ns
ML STATE: flow_id=225 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.75478, ideal_fct=263766ns, predicted_fct=462852ns
ML STATE: flow_id=226 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=3.68801, ideal_fct=263766ns, predicted_fct=972772ns
ML STATE: flow_id=227 size=41B, active_flows=11, params=[0,0,...,0], slowdown=9.10658, ideal_fct=18032.8ns, predicted_fct=164217ns
ML STATE: flow_id=228 size=17B, active_flows=11, params=[0,0,...,0], slowdown=7.8835, ideal_fct=12013.6ns, predicted_fct=94709.3ns
ML STATE: flow_id=229 size=10B, active_flows=11, params=[0,0,...,0], slowdown=12.6872, ideal_fct=12008ns, predicted_fct=152348ns
ML STATE: flow_id=230 size=41B, active_flows=11, params=[0,0,...,0], slowdown=12.2213, ideal_fct=18032.8ns, predicted_fct=220384ns
ML STATE: flow_id=231 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.11679, ideal_fct=257766ns, predicted_fct=287871ns
ML STATE: flow_id=232 size=17B, active_flows=11, params=[0,0,...,0], slowdown=12.3884, ideal_fct=6013.6ns, predicted_fct=74498.7ns
ML STATE: flow_id=233 size=41B, active_flows=11, params=[0,0,...,0], slowdown=2.37215, ideal_fct=12032.8ns, predicted_fct=28543.6ns
ML STATE: flow_id=234 size=17B, active_flows=11, params=[0,0,...,0], slowdown=11.7885, ideal_fct=12013.6ns, predicted_fct=141622ns
ML STATE: flow_id=235 size=41B, active_flows=9, params=[0,0,...,0], slowdown=9.96006, ideal_fct=6032.8ns, predicted_fct=60087ns
ML STATE: flow_id=236 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.7368, ideal_fct=18008ns, predicted_fct=247372ns
ML STATE: flow_id=237 size=10B, active_flows=11, params=[0,0,...,0], slowdown=13.6721, ideal_fct=12008ns, predicted_fct=164175ns
ML STATE: flow_id=238 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.04952, ideal_fct=257766ns, predicted_fct=270531ns
ML STATE: flow_id=239 size=10B, active_flows=11, params=[0,0,...,0], slowdown=1.52106, ideal_fct=6008ns, predicted_fct=9138.54ns
ML STATE: flow_id=240 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1, ideal_fct=251766ns, predicted_fct=251766ns
ML STATE: flow_id=241 size=10B, active_flows=11, params=[0,0,...,0], slowdown=6.85273, ideal_fct=18008ns, predicted_fct=123404ns
ML STATE: flow_id=242 size=41B, active_flows=11, params=[0,0,...,0], slowdown=11.246, ideal_fct=12032.8ns, predicted_fct=135321ns
ML STATE: flow_id=243 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.04096, ideal_fct=257766ns, predicted_fct=268323ns
ML STATE: flow_id=244 size=17B, active_flows=11, params=[0,0,...,0], slowdown=6.64786, ideal_fct=12013.6ns, predicted_fct=79864.7ns
ML STATE: flow_id=245 size=17B, active_flows=11, params=[0,0,...,0], slowdown=12.8237, ideal_fct=18013.6ns, predicted_fct=231001ns
ML STATE: flow_id=246 size=17B, active_flows=11, params=[0,0,...,0], slowdown=8.01453, ideal_fct=18013.6ns, predicted_fct=144370ns
ML STATE: flow_id=247 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=3.00284, ideal_fct=263766ns, predicted_fct=792049ns
ML STATE: flow_id=248 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=3.4448, ideal_fct=263766ns, predicted_fct=908622ns
ML STATE: flow_id=249 size=17B, active_flows=11, params=[0,0,...,0], slowdown=13.9039, ideal_fct=18013.6ns, predicted_fct=250459ns
ML STATE: flow_id=250 size=10B, active_flows=10, params=[0,0,...,0], slowdown=8.07824, ideal_fct=12008ns, predicted_fct=97003.5ns
ML STATE: flow_id=251 size=41B, active_flows=11, params=[0,0,...,0], slowdown=12.416, ideal_fct=12032.8ns, predicted_fct=149400ns
ML STATE: flow_id=252 size=17B, active_flows=11, params=[0,0,...,0], slowdown=11.6591, ideal_fct=12013.6ns, predicted_fct=140067ns
ML STATE: flow_id=253 size=17B, active_flows=11, params=[0,0,...,0], slowdown=3.82738, ideal_fct=6013.6ns, predicted_fct=23016.4ns
ML STATE: flow_id=254 size=41B, active_flows=11, params=[0,0,...,0], slowdown=1.6046, ideal_fct=6032.8ns, predicted_fct=9680.23ns
ML STATE: flow_id=255 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.06672, ideal_fct=257766ns, predicted_fct=274964ns
ML STATE: flow_id=256 size=10B, active_flows=11, params=[0,0,...,0], slowdown=12.8073, ideal_fct=6008ns, predicted_fct=76946.5ns
ML STATE: flow_id=257 size=41B, active_flows=11, params=[0,0,...,0], slowdown=11.5212, ideal_fct=18032.8ns, predicted_fct=207759ns
ML STATE: flow_id=258 size=17B, active_flows=10, params=[0,0,...,0], slowdown=3.04284, ideal_fct=12013.6ns, predicted_fct=36555.4ns
ML STATE: flow_id=259 size=10B, active_flows=9, params=[0,0,...,0], slowdown=13.6249, ideal_fct=12008ns, predicted_fct=163608ns
ML STATE: flow_id=260 size=41B, active_flows=10, params=[0,0,...,0], slowdown=13.4319, ideal_fct=18032.8ns, predicted_fct=242214ns
ML STATE: flow_id=261 size=41B, active_flows=11, params=[0,0,...,0], slowdown=13.085, ideal_fct=12032.8ns, predicted_fct=157450ns
ML STATE: flow_id=262 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1, ideal_fct=251766ns, predicted_fct=251766ns
ML STATE: flow_id=263 size=41B, active_flows=11, params=[0,0,...,0], slowdown=6.87455, ideal_fct=12032.8ns, predicted_fct=82720ns
ML STATE: flow_id=264 size=41B, active_flows=11, params=[0,0,...,0], slowdown=6.05629, ideal_fct=18032.8ns, predicted_fct=109212ns
ML STATE: flow_id=265 size=10B, active_flows=11, params=[0,0,...,0], slowdown=2.19916, ideal_fct=12008ns, predicted_fct=26407.5ns
ML STATE: flow_id=266 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.03239, ideal_fct=257766ns, predicted_fct=266115ns
ML STATE: flow_id=267 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.50563, ideal_fct=257766ns, predicted_fct=388101ns
ML STATE: flow_id=268 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.6833, ideal_fct=18008ns, predicted_fct=246409ns
ML STATE: flow_id=269 size=10B, active_flows=11, params=[0,0,...,0], slowdown=13.7541, ideal_fct=12008ns, predicted_fct=165160ns
ML STATE: flow_id=270 size=10B, active_flows=11, params=[0,0,...,0], slowdown=10.7478, ideal_fct=18008ns, predicted_fct=193547ns
ML STATE: flow_id=271 size=17B, active_flows=11, params=[0,0,...,0], slowdown=9.20524, ideal_fct=12013.6ns, predicted_fct=110588ns
ML STATE: flow_id=272 size=10B, active_flows=11, params=[0,0,...,0], slowdown=5.40496, ideal_fct=18008ns, predicted_fct=97332.6ns
ML STATE: flow_id=273 size=17B, active_flows=11, params=[0,0,...,0], slowdown=12.3797, ideal_fct=6013.6ns, predicted_fct=74446.5ns
ML STATE: flow_id=274 size=17B, active_flows=10, params=[0,0,...,0], slowdown=5.88102, ideal_fct=18013.6ns, predicted_fct=105938ns
ML STATE: flow_id=275 size=41B, active_flows=11, params=[0,0,...,0], slowdown=13.0849, ideal_fct=12032.8ns, predicted_fct=157448ns
ML STATE: flow_id=276 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.22804, ideal_fct=257766ns, predicted_fct=316548ns
ML STATE: flow_id=277 size=41B, active_flows=11, params=[0,0,...,0], slowdown=10.8257, ideal_fct=6032.8ns, predicted_fct=65309.5ns
ML STATE: flow_id=278 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=2.63303, ideal_fct=263766ns, predicted_fct=694506ns
ML STATE: flow_id=279 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.64877, ideal_fct=263766ns, predicted_fct=434890ns
ML STATE: flow_id=280 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=1.37307, ideal_fct=263766ns, predicted_fct=362171ns
ML STATE: flow_id=281 size=10B, active_flows=11, params=[0,0,...,0], slowdown=12.8486, ideal_fct=6008ns, predicted_fct=77194.6ns
ML STATE: flow_id=282 size=17B, active_flows=11, params=[0,0,...,0], slowdown=13.7422, ideal_fct=12013.6ns, predicted_fct=165093ns
ML STATE: flow_id=283 size=41B, active_flows=11, params=[0,0,...,0], slowdown=12.5947, ideal_fct=18032.8ns, predicted_fct=227117ns
ML STATE: flow_id=284 size=10B, active_flows=11, params=[0,0,...,0], slowdown=1.63384, ideal_fct=12008ns, predicted_fct=19619.1ns
ML STATE: flow_id=285 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.0046, ideal_fct=251766ns, predicted_fct=252924ns
ML STATE: flow_id=286 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.10154, ideal_fct=257766ns, predicted_fct=283939ns
ML STATE: flow_id=287 size=17B, active_flows=11, params=[0,0,...,0], slowdown=7.10677, ideal_fct=12013.6ns, predicted_fct=85377.9ns
ML STATE: flow_id=288 size=17B, active_flows=10, params=[0,0,...,0], slowdown=6.86833, ideal_fct=18013.6ns, predicted_fct=123723ns
ML STATE: flow_id=289 size=41B, active_flows=11, params=[0,0,...,0], slowdown=13.8433, ideal_fct=12032.8ns, predicted_fct=166574ns
ML STATE: flow_id=290 size=41B, active_flows=11, params=[0,0,...,0], slowdown=5.53662, ideal_fct=12032.8ns, predicted_fct=66621ns
ML STATE: flow_id=291 size=17B, active_flows=11, params=[0,0,...,0], slowdown=13.6286, ideal_fct=12013.6ns, predicted_fct=163729ns
ML STATE: flow_id=292 size=10B, active_flows=11, params=[0,0,...,0], slowdown=11.3854, ideal_fct=18008ns, predicted_fct=205028ns
ML STATE: flow_id=293 size=17B, active_flows=10, params=[0,0,...,0], slowdown=7.35143, ideal_fct=18013.6ns, predicted_fct=132426ns
ML STATE: flow_id=294 size=10B, active_flows=10, params=[0,0,...,0], slowdown=13.655, ideal_fct=12008ns, predicted_fct=163969ns
ML STATE: flow_id=295 size=41B, active_flows=11, params=[0,0,...,0], slowdown=13.5412, ideal_fct=18032.8ns, predicted_fct=244185ns
ML STATE: flow_id=296 size=17B, active_flows=11, params=[0,0,...,0], slowdown=4.84049, ideal_fct=6013.6ns, predicted_fct=29108.8ns
ML STATE: flow_id=297 size=10B, active_flows=11, params=[0,0,...,0], slowdown=7.94063, ideal_fct=12008ns, predicted_fct=95351.1ns
ML STATE: flow_id=298 size=17B, active_flows=11, params=[0,0,...,0], slowdown=13.2676, ideal_fct=18013.6ns, predicted_fct=238997ns
ML STATE: flow_id=299 size=41B, active_flows=11, params=[0,0,...,0], slowdown=9.28323, ideal_fct=6032.8ns, predicted_fct=56003.9ns
ML STATE: flow_id=300 size=17B, active_flows=11, params=[0,0,...,0], slowdown=11.5641, ideal_fct=12013.6ns, predicted_fct=138926ns
ML STATE: flow_id=301 size=17B, active_flows=10, params=[0,0,...,0], slowdown=9.01754, ideal_fct=18013.6ns, predicted_fct=162438ns
ML STATE: flow_id=302 size=41B, active_flows=11, params=[0,0,...,0], slowdown=9.58809, ideal_fct=12032.8ns, predicted_fct=115372ns
ML STATE: flow_id=303 size=10B, active_flows=10, params=[0,0,...,0], slowdown=4.13333, ideal_fct=6008ns, predicted_fct=24833ns
ML STATE: flow_id=304 size=41B, active_flows=11, params=[0,0,...,0], slowdown=10.1385, ideal_fct=18032.8ns, predicted_fct=182826ns
ML STATE: flow_id=305 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.11371, ideal_fct=257766ns, predicted_fct=287076ns
ML STATE: flow_id=306 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.81832, ideal_fct=263766ns, predicted_fct=479612ns
ML STATE: flow_id=307 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.0189, ideal_fct=251766ns, predicted_fct=256526ns
ML STATE: flow_id=308 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.73616, ideal_fct=257766ns, predicted_fct=447524ns
ML STATE: flow_id=309 size=41B, active_flows=10, params=[0,0,...,0], slowdown=1.6948, ideal_fct=12032.8ns, predicted_fct=20393.2ns
ML STATE: flow_id=310 size=10B, active_flows=11, params=[0,0,...,0], slowdown=13.4364, ideal_fct=12008ns, predicted_fct=161344ns
ML STATE: flow_id=311 size=10B, active_flows=10, params=[0,0,...,0], slowdown=10.6803, ideal_fct=12008ns, predicted_fct=128249ns
ML STATE: flow_id=312 size=10B, active_flows=11, params=[0,0,...,0], slowdown=12.7784, ideal_fct=18008ns, predicted_fct=230113ns
ML STATE: flow_id=313 size=41B, active_flows=11, params=[0,0,...,0], slowdown=11.2273, ideal_fct=18032.8ns, predicted_fct=202460ns
ML STATE: flow_id=314 size=41B, active_flows=11, params=[0,0,...,0], slowdown=6.39465, ideal_fct=18032.8ns, predicted_fct=115314ns
ML STATE: flow_id=315 size=17B, active_flows=10, params=[0,0,...,0], slowdown=8.11513, ideal_fct=18013.6ns, predicted_fct=146183ns
ML STATE: flow_id=316 size=10B, active_flows=11, params=[0,0,...,0], slowdown=12.5796, ideal_fct=18008ns, predicted_fct=226533ns
ML STATE: flow_id=317 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.38338, ideal_fct=257766ns, predicted_fct=356590ns
ML STATE: flow_id=318 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.15781, ideal_fct=257766ns, predicted_fct=298445ns
ML STATE: flow_id=319 size=17B, active_flows=11, params=[0,0,...,0], slowdown=6.45314, ideal_fct=6013.6ns, predicted_fct=38806.6ns
ML STATE: flow_id=320 size=10B, active_flows=11, params=[0,0,...,0], slowdown=11.2013, ideal_fct=18008ns, predicted_fct=201714ns
ML STATE: flow_id=321 size=17B, active_flows=11, params=[0,0,...,0], slowdown=13.6925, ideal_fct=12013.6ns, predicted_fct=164496ns
ML STATE: flow_id=322 size=41B, active_flows=11, params=[0,0,...,0], slowdown=3.20766, ideal_fct=6032.8ns, predicted_fct=19351.2ns
ML STATE: flow_id=323 size=10B, active_flows=10, params=[0,0,...,0], slowdown=10.2512, ideal_fct=18008ns, predicted_fct=184604ns
ML STATE: flow_id=324 size=41B, active_flows=11, params=[0,0,...,0], slowdown=12.3458, ideal_fct=18032.8ns, predicted_fct=222630ns
ML STATE: flow_id=325 size=307208B, active_flows=10, params=[1,1,...,1], slowdown=2.18831, ideal_fct=263766ns, predicted_fct=577204ns
ML STATE: flow_id=326 size=10B, active_flows=11, params=[0,0,...,0], slowdown=12.7499, ideal_fct=6008ns, predicted_fct=76601.5ns
ML STATE: flow_id=327 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=2.76241, ideal_fct=263766ns, predicted_fct=728631ns
ML STATE: flow_id=328 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1, ideal_fct=251766ns, predicted_fct=251766ns
ML STATE: flow_id=329 size=17B, active_flows=10, params=[0,0,...,0], slowdown=2.64501, ideal_fct=12013.6ns, predicted_fct=31776.1ns
ML STATE: flow_id=330 size=41B, active_flows=11, params=[0,0,...,0], slowdown=13.7988, ideal_fct=12032.8ns, predicted_fct=166038ns
ML STATE: flow_id=331 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.93459, ideal_fct=263766ns, predicted_fct=510279ns
ML STATE: flow_id=332 size=17B, active_flows=11, params=[0,0,...,0], slowdown=13.7828, ideal_fct=18013.6ns, predicted_fct=248277ns
ML STATE: flow_id=333 size=41B, active_flows=11, params=[0,0,...,0], slowdown=11.712, ideal_fct=12032.8ns, predicted_fct=140929ns
ML STATE: flow_id=334 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.66821, ideal_fct=263766ns, predicted_fct=440019ns
ML STATE: flow_id=335 size=17B, active_flows=11, params=[0,0,...,0], slowdown=9.50469, ideal_fct=12013.6ns, predicted_fct=114186ns
ML STATE: flow_id=336 size=10B, active_flows=11, params=[0,0,...,0], slowdown=9.45006, ideal_fct=18008ns, predicted_fct=170177ns
ML STATE: flow_id=337 size=17B, active_flows=11, params=[0,0,...,0], slowdown=8.69104, ideal_fct=12013.6ns, predicted_fct=104411ns
ML STATE: flow_id=338 size=10B, active_flows=11, params=[0,0,...,0], slowdown=3.95883, ideal_fct=12008ns, predicted_fct=47537.6ns
ML STATE: flow_id=339 size=10B, active_flows=11, params=[0,0,...,0], slowdown=11.1885, ideal_fct=12008ns, predicted_fct=134352ns
ML STATE: flow_id=340 size=41B, active_flows=11, params=[0,0,...,0], slowdown=11.9409, ideal_fct=12032.8ns, predicted_fct=143683ns
ML STATE: flow_id=341 size=17B, active_flows=11, params=[0,0,...,0], slowdown=12.3926, ideal_fct=6013.6ns, predicted_fct=74523.9ns
ML STATE: flow_id=342 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.14657, ideal_fct=257766ns, predicted_fct=295547ns
ML STATE: flow_id=343 size=41B, active_flows=11, params=[0,0,...,0], slowdown=8.55185, ideal_fct=12032.8ns, predicted_fct=102903ns
ML STATE: flow_id=344 size=307208B, active_flows=11, params=[1,1,...,1], slowdown=1.37447, ideal_fct=263766ns, predicted_fct=362539ns
